Time (ms),Name,Value
36199,"RPM","3326.806640625"
36200,"Get Voltage: ","12.1"
36200,"Get Current: ","11.0"
36300,"RPM","3254.296875"
36300,"Get Voltage: ","11.95"
36300,"Get Current: ","11.75"
36399,"RPM","3289.892578125"
36399,"Get Voltage: ","12.05"
36399,"Get Current: ","13.125"
36500,"RPM","3295.60546875"
36500,"Get Voltage: ","12.05"
36500,"Get Current: ","12.75"
36599,"RPM","3271.58203125"
36599,"Get Voltage: ","12.0"
36599,"Get Current: ","12.25"
36700,"RPM","3316.11328125"
36700,"Get Voltage: ","12.05"
36700,"Get Current: ","12.625"
36799,"RPM","3268.798828125"
36799,"Get Voltage: ","12.0"
36799,"Get Current: ","11.625"
36899,"RPM","3282.275390625"
36899,"Get Voltage: ","12.0"
36900,"Get Current: ","12.625"
36999,"RPM","3256.0546875"
36999,"Get Voltage: ","12.0"
36999,"Get Current: ","15.0"
37100,"RPM","3242.431640625"
37100,"Get Voltage: ","12.05"
37200,"RPM","3324.755859375"
37200,"Get Voltage: ","12.1"
37200,"Get Current: ","10.625"
37299,"RPM","3324.90234375"
37299,"Get Voltage: ","12.05"
37299,"Get Current: ","9.375"
37400,"RPM","3244.921875"
37400,"Get Current: ","10.25"
37400,"Get Voltage: ","12.1"
37502,"Get Voltage: ","11.9"
37502,"RPM","3184.5703125"
37502,"Get Current: ","18.0"
37603,"RPM","3315.673828125"
37603,"Get Voltage: ","12.0"
37603,"Get Current: ","17.125"
37700,"RPM","3287.841796875"
37701,"Get Voltage: ","12.0"
37701,"Get Current: ","10.625"
37807,"RPM","3194.384765625"
37807,"Get Voltage: ","11.95"
37807,"Get Current: ","13.375"
37900,"Get Voltage: ","11.95"
37900,"Get Current: ","20.375"
37900,"RPM","3183.69140625"
38000,"RPM","3238.330078125"
38000,"Get Current: ","19.0"
38000,"Get Voltage: ","11.95"
38100,"RPM","3242.431640625"
38101,"Get Voltage: ","11.9"
38101,"Get Current: ","14.625"
38201,"RPM","3159.9609375"
38201,"Get Voltage: ","11.75"
38201,"Get Current: ","16.5"
38301,"RPM","3141.650390625"
38301,"Get Current: ","23.75"
38301,"Get Voltage: ","11.850000000000001"
38401,"RPM","3183.3984375"
38401,"Get Current: ","20.625"
38401,"Get Voltage: ","12.05"
38501,"RPM","3212.6953125"
38501,"Get Voltage: ","11.850000000000001"
38501,"Get Current: ","19.5"
38601,"RPM","3241.845703125"
38601,"Get Voltage: ","11.9"
38601,"Get Current: ","16.375"
38702,"RPM","3264.990234375"
38702,"Get Voltage: ","11.95"
38702,"Get Current: ","14.875"
38802,"RPM","3260.302734375"
38802,"Get Voltage: ","12.0"
38802,"Get Current: ","13.125"
38903,"RPM","3421.728515625"
38903,"Get Voltage: ","12.15"
38903,"Get Current: ","10.875"
39002,"RPM","3477.5390625"
39002,"Get Voltage: ","12.3"
39002,"Get Current: ","1.875"
39102,"RPM","3438.8671875"
39102,"Get Voltage: ","12.25"
39102,"Get Current: ","2.25"
39202,"RPM","3387.890625"
39202,"Get Voltage: ","12.25"
39202,"Get Current: ","3.875"
39302,"RPM","3387.158203125"
39302,"Get Voltage: ","12.15"
39302,"Get Current: ","5.25"
39404,"RPM","3411.474609375"
39404,"Get Voltage: ","12.25"
39404,"Get Current: ","4.75"
39502,"RPM","3419.53125"
39502,"Get Voltage: ","12.25"
39502,"Get Current: ","3.5"
39602,"RPM","3411.474609375"
39602,"Get Voltage: ","12.200000000000001"
39702,"RPM","3403.857421875"
39702,"Get Voltage: ","12.25"
39702,"Get Current: ","4.0"
39802,"RPM","3406.494140625"
39802,"Get Voltage: ","12.25"
39802,"Get Current: ","4.25"
39902,"RPM","3411.181640625"
39902,"Get Voltage: ","12.25"
39902,"Get Current: ","4.0"
40003,"RPM","3410.7421875"
40003,"Get Current: ","3.875"
40004,"Get Voltage: ","12.3"
40103,"RPM","3407.8125"
40103,"Get Voltage: ","12.25"
40103,"Get Current: ","4.0"
40203,"RPM","3407.373046875"
40203,"Get Voltage: ","12.25"
40303,"RPM","3408.837890625"
40303,"Get Voltage: ","12.25"
40403,"RPM","3409.5703125"
40404,"Get Voltage: ","12.25"
40404,"Get Current: ","3.875"
40503,"RPM","3409.130859375"
40503,"Get Voltage: ","12.200000000000001"
40503,"Get Current: ","4.0"
40604,"RPM","3408.544921875"
40604,"Get Voltage: ","12.25"
40604,"Get Current: ","4.0"
40707,"RPM","3403.41796875"
40707,"Get Voltage: ","12.3"
40707,"Get Current: ","0.0"
40804,"RPM","3356.982421875"
40804,"Get Voltage: ","12.4"
40905,"RPM","3261.767578125"
40906,"Get Voltage: ","12.4"
41003,"RPM","3166.552734375"
41003,"Get Voltage: ","12.450000000000001"
41104,"RPM","3075.439453125"
41204,"RPM","3001.7578125"
41204,"Get Voltage: ","12.4"
41304,"RPM","2913.57421875"
41304,"Get Voltage: ","12.450000000000001"
41404,"RPM","2825.537109375"
41404,"Get Voltage: ","12.450000000000001"
41504,"RPM","2741.162109375"
41504,"Get Voltage: ","12.450000000000001"
41604,"RPM","2674.072265625"
41704,"RPM","2576.806640625"
41804,"RPM","2513.232421875"
41805,"Get Voltage: ","12.450000000000001"
41904,"RPM","2433.837890625"
41905,"Get Voltage: ","12.5"
42005,"RPM","2370.99609375"
42005,"Get Voltage: ","12.5"
42106,"RPM","2277.83203125"
42106,"Get Voltage: ","12.450000000000001"
42205,"RPM","2217.041015625"
42205,"Get Voltage: ","12.5"
42312,"RPM","2127.099609375"
42312,"Get Voltage: ","12.450000000000001"
42405,"RPM","2068.359375"
42505,"RPM","2010.0585937499998"
42605,"RPM","1925.3906249999998"
42706,"RPM","1854.9316406249998"
42806,"RPM","1800.8789062499998"
42806,"Get Voltage: ","12.5"
